color,Duration,full_name,is_productive,is_work,status,timestamp_date,timestampEnd,timestampStart
#39A7FF,249,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 14:00:00,2023-11-22 13:55:00
#39A7FF,250,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 11:45:00,2023-11-24 11:40:00
#39A7FF,250,Ivan Basso,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 12:50:00,2023-11-30 12:46:00
#39A7FF,251,Jens Voigt,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 09:37:00,2023-11-28 09:33:00
#39A7FF,251,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 13:29:00,2023-11-29 13:24:00
#39A7FF,251,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 15:50:00,2023-11-30 15:46:00
#39A7FF,253,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 15:45:00,2023-11-30 15:40:00
#39A7FF,253,Jens Voigt,true,true,Mail,2023-11-29 00:00:00,2023-11-29 13:38:00,2023-11-29 13:33:00
#39A7FF,253,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 19:34:00,2023-11-27 19:30:00
#39A7FF,253,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 15:34:00,2023-11-30 15:30:00
#39A7FF,254,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 12:34:00,2023-11-29 12:30:00
#39A7FF,254,Ivan Basso,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 11:04:00,2023-11-29 11:00:00
#39A7FF,254,Ivan Basso,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 11:05:00,2023-11-30 11:00:00
#39A7FF,254,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 17:49:00,2023-11-23 17:45:00
#39A7FF,255,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 10:41:00,2023-11-24 10:36:00
#39A7FF,255,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 12:37:00,2023-11-25 12:33:00
#39A7FF,256,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 13:04:00,2023-11-27 13:00:00
#39A7FF,257,Ivan Basso,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 09:44:00,2023-11-30 09:40:00
#39A7FF,257,Jens Voigt,true,true,Mail,2023-11-29 00:00:00,2023-11-29 11:19:00,2023-11-29 11:15:00
#39A7FF,257,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 13:53:00,2023-11-22 13:48:00
#39A7FF,259,Ivan Basso,true,true,Mail,2023-11-24 00:00:00,2023-11-24 12:11:00,2023-11-24 12:07:00
#39A7FF,259,Jens Voigt,true,true,Mail,2023-11-24 00:00:00,2023-11-24 10:49:00,2023-11-24 10:45:00
#39A7FF,259,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 13:51:00,2023-11-27 13:46:00
#39A7FF,259,Oscar Freire,false,false,Talk&Help Task,2023-11-24 00:00:00,2023-11-24 14:19:00,2023-11-24 14:15:00
#39A7FF,259,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 14:14:00,2023-11-25 14:09:00
#39A7FF,260,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 09:21:00,2023-11-22 09:17:00
#39A7FF,260,Oscar Freire,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 15:28:00,2023-11-27 15:24:00
#39A7FF,261,Ivan Basso,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 10:49:00,2023-11-25 10:45:00
#39A7FF,261,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 14:34:00,2023-11-27 14:30:00
#39A7FF,262,Ivan Basso,true,true,Mail,2023-11-25 00:00:00,2023-11-25 16:34:00,2023-11-25 16:30:00
#39A7FF,262,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 13:52:00,2023-11-24 13:48:00
#39A7FF,263,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 16:20:00,2023-11-27 16:15:00
#39A7FF,263,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 10:42:00,2023-11-25 10:38:00
#39A7FF,263,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 16:07:00,2023-11-30 16:03:00
#39A7FF,264,Jens Voigt,true,true,After Call Work,2023-11-24 00:00:00,2023-11-24 09:40:00,2023-11-24 09:36:00
#39A7FF,264,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 12:29:00,2023-11-22 12:25:00
#39A7FF,265,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 09:49:00,2023-11-22 09:45:00
#39A7FF,265,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 12:45:00,2023-11-23 12:40:00
#39A7FF,266,Ivan Basso,true,true,Mail,2023-11-22 00:00:00,2023-11-22 14:04:00,2023-11-22 14:00:00
#39A7FF,266,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 14:15:00,2023-11-30 14:10:00
#39A7FF,266,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 15:10:00,2023-11-25 15:05:00
#39A7FF,267,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 09:19:00,2023-11-30 09:15:00
#39A7FF,267,Oscar Freire,false,false,Mail,2023-11-25 00:00:00,2023-11-25 15:14:00,2023-11-25 15:10:00
#39A7FF,267,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 14:55:00,2023-11-27 14:50:00
#39A7FF,268,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 17:19:00,2023-11-29 17:15:00
#39A7FF,268,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 12:34:00,2023-11-30 12:30:00
#39A7FF,269,Jens Voigt,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 12:14:00,2023-11-24 12:10:00
#39A7FF,269,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 12:34:00,2023-11-24 12:30:00
#39A7FF,270,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 09:15:00,2023-11-29 09:10:00
#39A7FF,270,Ivan Basso,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 14:22:00,2023-11-30 14:17:00
#39A7FF,270,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 19:15:00,2023-11-24 19:10:00
#39A7FF,272,Oscar Freire,false,false,Talk&Help Task,2023-11-23 00:00:00,2023-11-23 15:45:00,2023-11-23 15:40:00
#39A7FF,273,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 10:26:00,2023-11-27 10:21:00
#39A7FF,274,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 16:08:00,2023-11-24 16:03:00
#39A7FF,274,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 14:07:00,2023-11-23 14:03:00
#39A7FF,275,Jens Voigt,true,true,Mail,2023-11-24 00:00:00,2023-11-24 09:15:00,2023-11-24 09:10:00
#39A7FF,275,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 14:12:00,2023-11-27 14:08:00
#39A7FF,275,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 18:42:00,2023-11-30 18:37:00
#39A7FF,276,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 15:49:00,2023-11-30 15:45:00
#39A7FF,276,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 09:45:00,2023-11-22 09:40:00
#39A7FF,276,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 15:51:00,2023-11-27 15:46:00
#39A7FF,277,Ivan Basso,true,true,Mail,2023-11-22 00:00:00,2023-11-22 15:25:00,2023-11-22 15:21:00
#39A7FF,278,Jens Voigt,true,true,Mail,2023-11-29 00:00:00,2023-11-29 12:36:00,2023-11-29 12:32:00
#39A7FF,278,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 09:25:00,2023-11-29 09:21:00
#39A7FF,278,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 09:27:00,2023-11-30 09:23:00
#39A7FF,278,Oscar Freire,false,false,Talk&Help Task,2023-11-23 00:00:00,2023-11-23 16:15:00,2023-11-23 16:10:00
#39A7FF,279,Ivan Basso,true,true,Mail,2023-11-28 00:00:00,2023-11-28 10:45:00,2023-11-28 10:40:00
#39A7FF,281,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 16:51:00,2023-11-24 16:47:00
#39A7FF,283,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 14:19:00,2023-11-29 14:15:00
#39A7FF,283,Jens Voigt,true,true,Mail,2023-11-29 00:00:00,2023-11-29 09:54:00,2023-11-29 09:49:00
#39A7FF,283,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 10:13:00,2023-11-22 10:09:00
#39A7FF,283,Jens Voigt,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 11:15:00,2023-11-23 11:10:00
#39A7FF,283,Jens Voigt,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 09:38:00,2023-11-27 09:33:00
#39A7FF,284,Ivan Basso,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 14:30:00,2023-11-28 14:25:00
#39A7FF,284,Jens Voigt,true,true,Mail,2023-11-22 00:00:00,2023-11-22 09:59:00,2023-11-22 09:55:00
#39A7FF,284,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 15:51:00,2023-11-24 15:46:00
#39A7FF,285,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 17:19:00,2023-11-24 17:15:00
#39A7FF,286,Ivan Basso,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 15:42:00,2023-11-22 15:38:00
#39A7FF,286,Oscar Freire,false,false,Mail,2023-11-24 00:00:00,2023-11-24 15:00:00,2023-11-24 14:55:00
#39A7FF,287,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 13:22:00,2023-11-27 13:17:00
#39A7FF,287,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 15:37:00,2023-11-27 15:32:00
#39A7FF,287,Ivan Basso,true,true,Mail,2023-11-28 00:00:00,2023-11-28 13:49:00,2023-11-28 13:45:00
#39A7FF,287,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 13:54:00,2023-11-29 13:49:00
#39A7FF,288,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 10:20:00,2023-11-30 10:15:00
#39A7FF,288,Jens Voigt,true,true,Mail,2023-11-29 00:00:00,2023-11-29 10:15:00,2023-11-29 10:10:00
#39A7FF,289,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 14:14:00,2023-11-27 14:09:00
#39A7FF,289,Ivan Basso,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 10:50:00,2023-11-28 10:45:00
#39A7FF,289,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 13:52:00,2023-11-30 13:47:00
#39A7FF,289,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 15:07:00,2023-11-30 15:02:00
#39A7FF,291,Ivan Basso,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 09:26:00,2023-11-28 09:22:00
#39A7FF,291,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 14:30:00,2023-11-29 14:25:00
#39A7FF,291,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 19:07:00,2023-11-30 19:02:00
#39A7FF,292,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 14:26:00,2023-11-25 14:21:00
#39A7FF,292,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 13:50:00,2023-11-30 13:45:00
#39A7FF,295,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 11:49:00,2023-11-24 11:45:00
#39A7FF,296,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 12:00:00,2023-11-27 11:55:00
#39A7FF,296,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 10:42:00,2023-11-30 10:37:00
#39A7FF,297,Jens Voigt,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 14:45:00,2023-11-29 14:40:00
#39A7FF,298,Jens Voigt,true,true,Mail,2023-11-24 00:00:00,2023-11-24 11:27:00,2023-11-24 11:22:00
#39A7FF,299,Jens Voigt,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 15:19:00,2023-11-28 15:15:00
#39A7FF,299,Jens Voigt,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 10:34:00,2023-11-24 10:30:00
#39A7FF,301,Ivan Basso,true,true,Mail,2023-11-22 00:00:00,2023-11-22 17:06:00,2023-11-22 17:01:00
#39A7FF,301,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 14:42:00,2023-11-30 14:37:00
#39A7FF,302,Oscar Freire,false,false,Mail,2023-11-30 00:00:00,2023-11-30 14:20:00,2023-11-30 14:15:00
#39A7FF,303,Ivan Basso,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 15:20:00,2023-11-22 15:15:00
#39A7FF,304,Ivan Basso,true,true,Mail,2023-11-28 00:00:00,2023-11-28 10:36:00,2023-11-28 10:30:00
#39A7FF,304,Jens Voigt,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 09:51:00,2023-11-27 09:46:00
#39A7FF,305,Ivan Basso,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 10:53:00,2023-11-27 10:48:00
#39A7FF,305,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 09:30:00,2023-11-27 09:24:00
#39A7FF,305,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 15:53:00,2023-11-25 15:48:00
#39A7FF,306,Oscar Freire,false,false,Talk&Help Task,2023-11-30 00:00:00,2023-11-30 15:45:00,2023-11-30 15:39:00
#39A7FF,307,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 14:26:00,2023-11-29 14:21:00
#39A7FF,307,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 09:30:00,2023-11-24 09:24:00
#39A7FF,307,Jens Voigt,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 09:50:00,2023-11-23 09:45:00
#39A7FF,308,Ivan Basso,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 09:07:00,2023-11-30 09:02:00
#39A7FF,308,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 12:05:00,2023-11-30 12:00:00
#39A7FF,308,Oscar Freire,false,false,Talk&Help Task,2023-11-24 00:00:00,2023-11-24 13:40:00,2023-11-24 13:35:00
#39A7FF,309,Ivan Basso,true,true,Mail,2023-11-28 00:00:00,2023-11-28 10:30:00,2023-11-28 10:24:00
#39A7FF,309,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 12:58:00,2023-11-25 12:53:00
#39A7FF,309,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 17:22:00,2023-11-27 17:17:00
#39A7FF,311,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 10:15:00,2023-11-25 10:09:00
#39A7FF,312,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 10:35:00,2023-11-27 10:30:00
#39A7FF,314,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 18:22:00,2023-11-27 18:16:00
#39A7FF,315,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 11:50:00,2023-11-25 11:45:00
#39A7FF,316,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 09:24:00,2023-11-29 09:18:00
#39A7FF,316,Ivan Basso,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 09:13:00,2023-11-22 09:08:00
#39A7FF,317,Jens Voigt,false,false,Talk&Help Task,2023-11-22 00:00:00,2023-11-22 14:25:00,2023-11-22 14:20:00
#39A7FF,317,Oscar Freire,false,false,Mail,2023-11-30 00:00:00,2023-11-30 15:39:00,2023-11-30 15:34:00
#39A7FF,319,Ivan Basso,true,true,Mail,2023-11-25 00:00:00,2023-11-25 13:50:00,2023-11-25 13:45:00
#39A7FF,319,Oscar Freire,false,false,Mail,2023-11-30 00:00:00,2023-11-30 15:08:00,2023-11-30 15:03:00
#39A7FF,322,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 12:28:00,2023-11-27 12:22:00
#39A7FF,322,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 14:00:00,2023-11-23 13:54:00
#39A7FF,323,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 09:37:00,2023-11-22 09:31:00
#39A7FF,324,Ivan Basso,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 14:35:00,2023-11-22 14:30:00
#39A7FF,325,Jens Voigt,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 11:54:00,2023-11-23 11:49:00
#39A7FF,326,Jens Voigt,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 11:00:00,2023-11-30 10:54:00
#39A7FF,328,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 11:53:00,2023-11-29 11:47:00
#39A7FF,328,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 12:05:00,2023-11-24 12:00:00
#39A7FF,328,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 14:59:00,2023-11-25 14:54:00
#39A7FF,329,Jens Voigt,true,true,Mail,2023-11-30 00:00:00,2023-11-30 14:35:00,2023-11-30 14:30:00
#39A7FF,330,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 11:45:00,2023-11-30 11:39:00
#39A7FF,331,Jens Voigt,true,true,After Call Work,2023-11-27 00:00:00,2023-11-27 13:35:00,2023-11-27 13:30:00
#39A7FF,331,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 11:29:00,2023-11-22 11:23:00
#39A7FF,332,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 18:05:00,2023-11-27 18:00:00
#39A7FF,334,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 10:15:00,2023-11-29 10:09:00
#39A7FF,335,Ivan Basso,true,true,Mail,2023-11-24 00:00:00,2023-11-24 12:35:00,2023-11-24 12:30:00
#39A7FF,335,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 09:37:00,2023-11-30 09:31:00
#39A7FF,335,Jens Voigt,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 15:14:00,2023-11-24 15:08:00
#39A7FF,335,Oscar Freire,false,false,Mail,2023-11-24 00:00:00,2023-11-24 14:35:00,2023-11-24 14:30:00
#39A7FF,336,Jens Voigt,true,true,After Call Work,2023-11-28 00:00:00,2023-11-28 09:42:00,2023-11-28 09:37:00
#39A7FF,337,Ivan Basso,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 10:05:00,2023-11-28 10:00:00
#39A7FF,338,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 16:45:00,2023-11-30 16:39:00
#39A7FF,338,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 14:27:00,2023-11-24 14:22:00
#39A7FF,341,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 09:55:00,2023-11-22 09:49:00
#39A7FF,341,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 13:20:00,2023-11-30 13:15:00
#39A7FF,343,Jens Voigt,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 14:35:00,2023-11-24 14:30:00
#39A7FF,346,Ivan Basso,true,true,Mail,2023-11-28 00:00:00,2023-11-28 17:28:00,2023-11-28 17:22:00
#39A7FF,347,Jens Voigt,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 11:00:00,2023-11-22 10:54:00
#39A7FF,348,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 09:24:00,2023-11-30 09:18:00
#39A7FF,348,Jens Voigt,true,true,Mail,2023-11-23 00:00:00,2023-11-23 14:54:00,2023-11-23 14:48:00
#39A7FF,348,Oscar Freire,false,false,Mail,2023-11-30 00:00:00,2023-11-30 15:56:00,2023-11-30 15:50:00
#39A7FF,350,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 16:57:00,2023-11-30 16:51:00
#39A7FF,350,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 09:15:00,2023-11-27 09:09:00
#39A7FF,350,Jens Voigt,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 15:35:00,2023-11-28 15:30:00
#39A7FF,353,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 13:45:00,2023-11-27 13:39:00
#39A7FF,353,Ivan Basso,true,true,Mail,2023-11-28 00:00:00,2023-11-28 11:00:00,2023-11-28 10:54:00
#39A7FF,355,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 17:43:00,2023-11-27 17:37:00
#39A7FF,356,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 16:41:00,2023-11-27 16:35:00
#39A7FF,357,Ivan Basso,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 13:56:00,2023-11-28 13:50:00
#39A7FF,357,Jens Voigt,true,true,Mail,2023-11-23 00:00:00,2023-11-23 10:07:00,2023-11-23 10:01:00
#39A7FF,358,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 10:00:00,2023-11-29 09:54:00
#39A7FF,358,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 09:52:00,2023-11-30 09:46:00
#39A7FF,359,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 13:13:00,2023-11-29 13:07:00
#39A7FF,359,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 09:15:00,2023-11-25 09:09:00
#39A7FF,360,Oscar Freire,false,false,Mail,2023-11-25 00:00:00,2023-11-25 10:21:00,2023-11-25 10:15:00
#39A7FF,362,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 11:12:00,2023-11-30 11:06:00
#39A7FF,363,Oscar Freire,false,false,Mail,2023-11-27 00:00:00,2023-11-27 12:39:00,2023-11-27 12:33:00
#39A7FF,364,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 14:08:00,2023-11-29 14:02:00
#39A7FF,364,Jens Voigt,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 10:21:00,2023-11-27 10:15:00
#39A7FF,365,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 17:45:00,2023-11-24 17:38:00
#39A7FF,366,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 14:29:00,2023-11-30 14:23:00
#39A7FF,369,Oscar Freire,true,true,On a Call,2023-11-25 00:00:00,2023-11-25 09:51:00,2023-11-25 09:45:00
#39A7FF,371,Jens Voigt,true,true,After Call Work,2023-11-22 00:00:00,2023-11-22 10:45:00,2023-11-22 10:38:00
#39A7FF,371,Jens Voigt,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 12:25:00,2023-11-30 12:18:00
#39A7FF,372,Ivan Basso,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 14:36:00,2023-11-28 14:30:00
#39A7FF,372,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 15:39:00,2023-11-23 15:33:00
#39A7FF,373,Ivan Basso,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 10:15:00,2023-11-30 10:08:00
#39A7FF,373,Jens Voigt,true,true,After Call Work,2023-11-24 00:00:00,2023-11-24 12:10:00,2023-11-24 12:04:00
#39A7FF,374,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 10:00:00,2023-11-30 09:53:00
#39A7FF,377,Jens Voigt,true,true,Mail,2023-11-23 00:00:00,2023-11-23 11:06:00,2023-11-23 11:00:00
#39A7FF,377,Jens Voigt,true,true,Mail,2023-11-27 00:00:00,2023-11-27 14:08:00,2023-11-27 14:02:00
#39A7FF,377,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 13:44:00,2023-11-30 13:37:00
#39A7FF,379,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 09:36:00,2023-11-29 09:30:00
#39A7FF,379,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 10:28:00,2023-11-29 10:22:00
#39A7FF,379,Ivan Basso,true,true,Mail,2023-11-29 00:00:00,2023-11-29 11:36:00,2023-11-29 11:30:00
#39A7FF,380,Ivan Basso,true,true,Mail,2023-11-27 00:00:00,2023-11-27 10:59:00,2023-11-27 10:53:00
#39A7FF,381,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 17:51:00,2023-11-24 17:45:00
#39A7FF,382,Jens Voigt,true,true,After Call Work,2023-11-29 00:00:00,2023-11-29 13:44:00,2023-11-29 13:38:00
#39A7FF,383,Ivan Basso,true,true,Mail,2023-11-30 00:00:00,2023-11-30 10:38:00,2023-11-30 10:32:00
#39A7FF,386,Jens Voigt,true,true,On a Call,2023-11-28 00:00:00,2023-11-28 12:59:00,2023-11-28 12:52:00
#39A7FF,387,Jens Voigt,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 10:06:00,2023-11-30 10:00:00
#39A7FF,388,Oscar Freire,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 14:54:00,2023-11-24 14:48:00
#39A7FF,389,Ivan Basso,true,true,On a Call,2023-11-22 00:00:00,2023-11-22 16:58:00,2023-11-22 16:51:00
#39A7FF,389,Ivan Basso,true,true,On a Call,2023-11-29 00:00:00,2023-11-29 09:51:00,2023-11-29 09:45:00
#39A7FF,393,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 13:15:00,2023-11-30 13:08:00
#39A7FF,398,Ivan Basso,true,true,On a Call,2023-11-24 00:00:00,2023-11-24 12:21:00,2023-11-24 12:15:00
#39A7FF,398,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 14:06:00,2023-11-27 14:00:00
#39A7FF,398,Oscar Freire,true,true,On a Call,2023-11-26 00:00:00,2023-11-26 12:06:00,2023-11-26 12:00:00
#39A7FF,401,Oscar Freire,true,true,On a Call,2023-11-23 00:00:00,2023-11-23 16:22:00,2023-11-23 16:16:00
#39A7FF,402,Jens Voigt,true,true,Mail,2023-11-23 00:00:00,2023-11-23 14:21:00,2023-11-23 14:15:00
#39A7FF,402,Jens Voigt,true,true,Mail,2023-11-24 00:00:00,2023-11-24 13:28:00,2023-11-24 13:21:00
#39A7FF,402,Oscar Freire,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 14:26:00,2023-11-27 14:20:00
#39A7FF,405,Jens Voigt,true,true,After Call Work,2023-11-30 00:00:00,2023-11-30 12:55:00,2023-11-30 12:48:00
#39A7FF,409,Ivan Basso,true,true,On a Call,2023-11-27 00:00:00,2023-11-27 12:44:00,2023-11-27 12:38:00
#39A7FF,410,Oscar Freire,true,true,On a Call,2023-11-30 00:00:00,2023-11-30 13:36:00,2023-11-30 13:30:00
